Thickness,BedTop,GS,SectName,SectLoc,UTM_E,UTM_N,BedNumber,Reservoir,Amalg,PlanarLaminations,RippleLaminations,CrossBedding,ClimbingRipples,NestedScourfills,RipUpClasts,DishStructures,WavyLaminations,ImbricatedClasts,Facies,FaciesBlockNum,Element,ElementBlockNum,ElementSet,ElementSetBlockNum,BedThick,BedMeanGS,BedMaxGS,FaciesThick,FaciesMeanGS,FaciesNetGross,ElementThick,ElementMeanGS,ElementSetThick,ElementSetMeanGS,ElementSetNetGross
1.49,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.5,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.51,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.52,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.53,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.54,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.55,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.56,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.57,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.58,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.59,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.6,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.61,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.62,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.63,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.64,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.65,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.66,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.67,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.68,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.69,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.7,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.71,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.72,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.73,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.74,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.75,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.76,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.77,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.78,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.79,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.8,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.81,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.82,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.83,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.84,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.85,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.86,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.87,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.88,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.89,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.9,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.91,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.92,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.93,1,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.94,0,0.70341189,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.95,0,0.70341189,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.96,0,0.70341189,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.97,0,0.70341189,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.98,0,0.697817484,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
1.99,0,0.692223079,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2,0,0.686628673,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.01,0,0.681034268,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.02,0,0.675439862,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.03,0,0.669845457,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.04,0,0.664251051,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.05,0,0.658656646,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.06,0,0.65306224,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.07,0,0.647467835,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.08,0,0.641873429,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.09,0,0.635035823,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.1,0,0.628198216,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.11,0,0.621360609,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.12,0,0.614523002,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.13,0,0.607685395,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.14,0,0.600847788,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.15,0,0.594010181,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.16,0,0.587172574,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.17,0,0.580334968,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.18,0,0.573497361,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.19,0,0.566659754,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.2,0,0.559822147,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.21,0,0.55298454,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.22,0,0.546146933,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.23,0,0.539309326,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.24,0,0.532471719,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.25,0,0.525634113,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.26,0,0.518796506,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.27,0,0.511389098,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.28,0,0.503981691,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.29,0,0.496574283,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.3,0,0.489166876,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.31,0,0.481759468,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.32,0,0.474352061,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.33,0,0.466944653,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.34,0,0.459537246,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.35,0,0.452129839,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.36,0,0.444722431,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.37,0,0.437315024,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.38,0,0.429907616,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.39,0,0.422500209,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.4,0,0.415092801,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.41,0,0.407685394,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.42,0,0.400277986,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.43,0,0.392870579,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.44,0,0.385463171,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.45,0,0.381321819,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.46,0,0.377180467,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.47,0,0.373039115,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.48,0,0.368897763,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.49,0,0.36475641,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.5,0,0.360615058,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.51,0,0.356473706,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.52,0,0.352332354,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.53,0,0.348191002,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.54,0,0.34404965,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.55,0,0.339908297,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.56,0,0.335766945,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.57,0,0.331625593,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.58,0,0.327484241,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.59,0,0.326400908,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.6,0,0.325317574,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.61,0,0.324234241,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.62,0,0.323150908,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.63,0,0.322067574,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.64,0,0.320984241,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.65,0,0.319900908,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.66,0,0.318817574,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.67,0,0.317734241,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.68,0,0.316650908,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.69,0,0.315567574,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.7,0,0.314484241,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.71,0,0.313400908,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.72,0,0.312317574,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.73,0,0.311234241,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.74,0,0.308912812,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.75,0,0.306591384,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.76,0,0.304269955,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.77,0,0.301948527,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.78,0,0.299627098,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.79,0,0.297305669,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.8,0,0.294984241,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.81,0,0.294984241,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.82,1,0.294984241,MaudBay,NWMayneIsland,478545,5413334,3,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,0.89,0.461636215,0.70341189,,,,,,,,
2.83,0,0.039947782,MaudBay,NWMayneIsland,478545,5413334,4,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.84,0,0.039947782,MaudBay,NWMayneIsland,478545,5413334,4,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.85,1,0.039947782,MaudBay,NWMayneIsland,478545,5413334,4,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,0.03,0.039947782,0.039947782,,,,,,,,
2.86,0,0.447001635,MaudBay,NWMayneIsland,478545,5413334,5,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.87,0,0.447001635,MaudBay,NWMayneIsland,478545,5413334,5,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.88,0,0.433326421,MaudBay,NWMayneIsland,478545,5413334,5,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.89,0,0.419651207,MaudBay,NWMayneIsland,478545,5413334,5,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.9,0,0.405975992,MaudBay,NWMayneIsland,478545,5413334,5,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.91,0,0.405975992,MaudBay,NWMayneIsland,478545,5413334,5,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.92,1,0.405975992,MaudBay,NWMayneIsland,478545,5413334,5,1,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,0.07,0.423558411,0.447001635,,,,,,,,
2.93,0,0.038434032,MaudBay,NWMayneIsland,478545,5413334,6,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.94,0,0.038434032,MaudBay,NWMayneIsland,478545,5413334,6,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
2.95,0,0.038434032,MaudBay,NWMayneIsland,478545,5413334,6,0,0,,,,,,,,,,NonAmalgThickSandstone,6,ChannelFIll,5,ChannelComplex,2,,,,,,,,,,,
