Thickness,ContinuousMeasurement1,ContinuousMeasurement2
41.07,0.237270595,0.132123161
41.08,0.470079246,0.01559127
41.09,0.926298212,0.65262695
41.1,0.865110586,0.603454746
41.11,0.477785708,0.665394315
41.12,0.051456152,0.387848306
41.13,0.357168247,0.092446953
41.14,0.331523971,0.142318847
41.15,0.75263628,0.085641915
41.16,0.493408897,0.733048825
41.17,0.939590629,0.283349949
41.18,0.850232636,0.364171012
41.19,0.298128815,0.751157039
41.2,0.10458801,0.030428647
41.21,0.82350082,0.147393814
41.22,0.892911124,0.89442097
41.23,0.779146464,0.888752457
41.24,0.082829365,0.15613946
41.25,0.912524181,0.073797265
41.26,0.130067436,0.094293817
41.27,0.591195311,0.116703761
41.28,0.041020236,0.840325989
41.29,0.470435885,0.796138918
41.3,0.721307712,0.023874717
41.31,0.07320289,0.346604043
41.32,0.022389369,0.305306034
41.33,0.878314128,0.931309877
41.34,0.94296059,0.517712167
41.35,0.465518249,0.505947984
41.36,0.314970125,0.018687275
41.37,0.322938975,0.909717534
41.38,0.665200379,0.352244208
41.39,0.892645034,0.053504015
41.4,0.225997421,0.610455448
41.41,0.166017765,0.535058581
41.42,0.346163794,0.797274972
41.43,0.83174326,0.370236034
41.44,0.129253861,0.844679653
41.45,0.273351131,0.842495694
41.46,0.016239477,0.246784859
41.47,0.653887815,0.639218493
41.48,0.296032935,0.148008569
41.49,0.493597655,0.63262909
41.5,0.948088423,0.749314245
41.51,0.522140361,0.843380627
41.52,0.878745328,0.405179052
41.53,0.472421838,0.693711045
41.54,0.126997364,0.069959137
41.55,0.596646284,0.914812268
41.56,0.226975121,0.680629569
41.57,0.46834877,0.986859243
41.58,0.523944339,0.327139998
41.59,0.745861874,0.800802439
41.6,0.951644401,0.865284298
41.61,0.887354686,0.378998936
41.62,0.832437547,0.475954819
41.63,0.396373163,0.001805369
41.64,0.906862628,0.51249747
41.65,0.539600228,0.19233528
41.66,0.750712578,0.033821053
41.67,0.736084036,0.060277819
41.68,0.247338812,0.35631207
41.69,0.691915161,0.8644975
41.7,0.982615822,0.847275298
41.71,0.717766576,0.670837759
41.72,0.755662079,0.477985823
41.73,0.464155098,0.028722525
41.74,0.693046181,0.887637649
41.75,0.792601443,0.712648103
41.76,0.046497996,0.019499009
41.77,0.721926059,0.233740176
41.78,0.801236378,0.820458198
41.79,0.399056514,0.86892747
41.8,0.142575291,0.188650229
41.81,0.524063357,0.592599791
41.82,0.027637973,0.74624149
41.83,0.007085072,0.50607102
41.84,0.988358049,0.051977849
41.85,0.078260266,0.941605147
41.86,0.885799349,0.674586329
41.87,0.025371695,0.85817417
41.88,0.326131566,0.84826235
41.89,0.973332404,0.997711287
41.9,0.380702522,0.921529247
41.91,0.325328163,0.510276278
41.92,0.711416331,0.490023773
41.93,0.917133707,0.855749884
41.94,0.908554981,0.71498915
41.95,0.498692102,0.715755046
41.96,0.070896287,0.912213857
41.97,0.307776402,0.736486732
41.98,0.991234602,0.260009424
41.99,0.378630846,0.935792688
42,0.908818353,0.394543473
42.01,0.631372511,0.45832856
42.02,0.455084335,0.091555956
42.03,0.903756234,0.539718539
42.04,0.912322119,0.882147277
42.05,0.494962719,0.399231566
42.06,0.800445147,0.141387554
42.07,0.076343032,0.420969255
42.08,0.802382423,0.530903306
42.09,0.347959578,0.649765695
42.1,0.868391237,0.020658587
42.11,0.666682928,0.354989601
42.12,0.968010757,0.158973095
42.13,0.88039426,0.458884276
42.14,0.307065087,0.869099515
42.15,0.241441429,0.077071521
42.16,0.105917929,0.890926699
42.17,0.998278096,0.727563855
42.18,0.037231316,0.397082852
42.19,0.287121879,0.307114799
42.2,0.877090214,0.758311292
42.21,0.621982378,0.806288139
42.22,0.798158689,0.943648864
42.23,0.012505279,0.370717803
42.24,0.560543125,0.628574376
42.25,0.397469955,0.092737288
42.26,0.094980693,0.486456006
42.27,0.800725296,0.472514225
42.28,0.6455451,0.653892743
42.29,0.052959842,0.975984595
42.3,0.642545082,0.034969333
42.31,0.617838871,0.346264231
42.32,0.397625963,0.275810354
42.33,0.271131319,0.641898662
42.34,0.436860772,0.506931075
42.35,0.665481388,0.069942447
42.36,0.219801645,0.631364963
42.37,0.04160478,0.270385477
42.38,0.489320912,0.258378242
42.39,0.778755951,0.762285514
42.4,0.508636771,0.952169062
42.41,0.421394888,0.052876073
42.42,0.432513913,0.141696889
42.43,0.23790828,0.899421168
42.44,0.352897522,0.955719957
42.45,0.46868504,0.781181353
42.46,0.137837289,0.841900399
42.47,0.034567422,0.726887752
42.48,0.792474192,0.510121576
42.49,0.379270127,0.889352309
42.5,0.637671769,0.026170429
42.51,0.392930201,0.629347617
42.52,0.703240364,0.670633404
42.53,0.151560294,0.848757124
42.54,0.35849942,0.311931936
42.55,0.962526261,0.580077321
42.56,0.052799139,0.800087792
42.57,0.762676455,0.46896626
42.58,0.921842455,0.609715018
42.59,0.5682995,0.517028142
42.6,0.632200485,0.616343156
42.61,0.168675275,0.449926631
42.62,0.237013952,0.426244887
42.63,0.149229674,0.399756791
42.64,0.690400043,0.2588316
42.65,0.996908533,0.628099862
42.66,0.00987521,0.260874072
42.67,0.027135131,0.491845325
42.68,0.906016624,0.144534661
42.69,0.962400234,0.615356892
42.7,0.466049394,0.679397958
42.71,0.890133215,0.621149465
42.72,0.367783444,0.282743529
42.73,0.582497405,0.856826343
42.74,0.93625565,0.849233661
42.75,0.180695475,0.643037391
42.76,0.198879014,0.543567067
42.77,0.917073408,0.774927022
42.78,0.069844706,0.12979174
42.79,0.741769995,0.150617056
42.8,0.388732557,0.15593845
42.81,0.197792369,0.984647442
42.82,0.144654063,0.65451669
42.83,0.808828158,0.804317458
42.84,0.394862744,0.483858583
42.85,0.191145724,0.299051836
42.86,0.176238696,0.964170265
42.87,0.554020957,0.106527196
42.88,0.423611395,0.152277137
42.89,0.524425358,0.73007689
42.9,0.287196859,0.974743807
42.91,0.326603168,0.059557955
42.92,0.931455356,0.29181235
42.93,0.188894524,0.203176648
42.94,0.842295163,0.436419308
42.95,0.725266012,0.34859387
42.96,0.931602999,0.038164688
42.97,0.09701463,0.842385039
42.98,0.585376611,0.721198553
42.99,0.663546409,0.167023302
43,0.355155691,0.186723939
43.01,0.138188122,0.974368076
43.02,0.517380239,0.475483033
43.03,0.768988658,0.759779411
43.04,0.304643724,0.583848223
43.05,0.743531865,0.668595561
43.06,0.736345256,0.301213671
43.07,0.651565275,0.229610274
43.08,0.109631389,0.737841844
43.09,0.997925686,0.609559339
43.1,0.906410987,0.636578266
43.11,0.299774036,0.011997144
43.12,0.324583103,0.342322304
43.13,0.162228255,0.160806322
43.14,0.06944188,0.577004933
43.15,0.005574048,0.476511049
43.16,0.118357925,0.611641501
43.17,0.790787783,0.199541216
43.18,0.442721871,0.934258956
43.19,0.115683172,0.414701035
43.2,0.687470168,0.852985605
43.21,0.549054057,0.365732154
43.22,0.487741537,0.619323215
43.23,0.546884175,0.04000224
43.24,0.182051684,0.117765912
43.25,0.242896409,0.39845153
43.26,0.872315805,0.775253406
43.27,0.342713617,0.383687176
43.28,0.266123989,0.986366742
43.29,0.788999837,0.220447839
43.3,0.653471709,0.733655215
43.31,0.326263998,0.876284293
43.32,0.18452577,0.683398141
43.33,0.29442178,0.870269388
43.34,0.826425754,0.266793363
43.35,0.694455555,0.265383624
43.36,0.069870994,0.079356024
43.37,0.246966641,0.282409002
43.38,0.67725746,0.023036112
43.39,0.620352346,0.75721287
43.4,0.528036985,0.0633557
43.41,0.598707166,0.573889567
43.42,0.238890807,0.838958152
43.43,0.025259544,0.410825006
43.44,0.708773668,0.920425524
43.45,0.689429267,0.517939785
43.46,0.837148876,0.940521969
43.47,0.172732615,0.04302628
43.48,0.003087018,0.298897784
43.49,0.347454222,0.729919997
43.5,0.330557232,0.34996429
43.51,0.446698958,0.742642631
43.52,0.752666324,0.562191996
43.53,0.792836771,0.73558355
43.54,0.529828792,0.811908832
43.55,0.628358697,0.82236047
43.56,0.481908581,0.4723329
43.57,0.470625057,0.445882553
43.58,0.624459065,0.384377608
43.59,0.065576528,0.845826427
43.6,0.007158343,0.676466419
43.61,0.322521353,0.304119059
43.62,0.075317551,0.398602218
43.63,0.04906559,0.394177641
43.64,0.339605269,0.015762041
43.65,0.542389691,0.74593864
43.66,0.54318915,0.220933214
43.67,0.129890347,0.748398933
43.68,0.818668831,0.641824027
43.69,0.292729948,0.644577069
43.7,0.753323506,0.417720777
43.71,0.503764097,0.17218831
43.72,0.818857885,0.240356801
43.73,0.48808517,0.97054503
43.74,0.200139155,0.27639979
43.75,0.858634994,0.374977367
43.76,0.491072266,0.967782045
43.77,0.829065544,0.362363656
43.78,0.959090933,0.974366818
43.79,0.954914849,0.081941097
43.8,0.259756458,0.734179453
43.81,0.425416459,0.992600518
43.82,0.248726771,0.887457102
43.83,0.242266309,0.108031691
43.84,0.524825503,0.736083113
43.85,0.652581272,0.561569754
43.86,0.077511363,0.888445193
43.87,0.659239685,0.17933308
43.88,0.282361912,0.931425009
43.89,0.60656844,0.357864378
43.9,0.507694072,0.545998861
43.91,0.696208332,0.242887579
43.92,0.758472922,0.870141323
43.93,0.19702528,0.955154886
43.94,0.711539447,0.058796792
43.95,0.360848889,0.162127607
43.96,0.8003276,0.894751985
43.97,0.792617758,0.120362093
43.98,0.904274797,0.452335527
43.99,0.305292715,0.077919976
44,0.728519181,0.726080433
44.01,0.951842466,0.241067397
44.02,0.135392491,0.42383259
44.03,0.235447255,0.682886332
44.04,0.371600663,0.68126997
44.05,0.866989907,0.831121519
44.06,0.828165846,0.801103254
44.07,0.702059192,0.497139306
44.08,0.413526354,0.289121858
44.09,0.330152467,0.830049527
44.1,0.174335852,0.29634032
44.11,0.314385091,0.951505153
44.12,0.732630179,0.155984873
44.13,0.069334568,0.854661646
44.14,0.767869097,0.531381245
44.15,0.599523737,0.363081478
44.16,0.937503538,0.139880852
44.17,0.207554772,0.115222209
44.18,0.373197059,0.556621533
44.19,0.250119097,0.470440952
44.2,0.13112595,0.928334176
44.21,0.300038263,0.48701853
44.22,0.737281149,0.747154533
44.23,0.627968676,0.133848662
44.24,0.667142674,0.830131288
44.25,0.860107106,0.955348771
44.26,0.702410462,0.32406396
44.27,0.346293915,0.896575176
44.28,0.659279684,0.722606448
44.29,0.597699887,0.504488342
44.3,0.131190934,0.817163933
44.31,0.899678416,0.735442053
44.32,0.739840617,0.886623252
44.33,0.000988858,0.109737853
44.34,0.780319854,0.86400889
44.35,0.704714882,0.41954918
44.36,0.176754316,0.4848899
44.37,0.778051057,0.351197598
44.38,0.55606087,0.599361571
44.39,0.392206383,0.350452791
44.4,0.16497945,0.003780221
44.41,0.749280532,0.127109678
44.42,0.028899968,0.368113043
44.43,0.874926562,0.946513914
44.44,0.371508546,0.81474703
44.45,0.226154693,0.984760807
44.46,0.760621946,0.171477671
44.47,0.848334147,0.266666125
44.48,0.431637717,0.359074722
44.49,0.319899181,0.651959085
44.5,0.807362776,0.391637982
44.51,0.34437757,0.920503523
44.52,0.612104988,0.998714415
44.53,0.968043694,0.615293935
44.54,0.218106059,0.545525887
44.55,0.659398563,0.593556717
44.56,0.41111062,0.460308503
44.57,0.484708978,0.289935476
44.58,0.407918566,0.25624016
44.59,0.889940574,0.273379098
44.6,0.207485167,0.31481048
44.61,0.03014513,0.864146938
44.62,0.339663489,0.409863894
44.63,0.460890315,0.990245589
44.64,0.352803742,0.103815591
44.65,0.316803012,0.023062266
44.66,0.041400474,0.420786239
44.67,0.610424625,0.108284092
44.68,0.838096202,0.635816928
44.69,0.237515888,0.314406567
44.7,0.658532305,0.124787923
44.71,0.038044029,0.021285931
44.72,0.489343809,0.953757958
44.73,0.494438482,0.556803999
44.74,0.661691448,0.735947676
44.75,0.807427864,0.226178264
44.76,0.759078651,0.550839168
44.77,0.274349134,0.160073653
44.78,0.127935604,0.903087761
44.79,0.321196135,0.022637547
44.8,0.291869027,0.675306675
44.81,0.099111837,0.507781003
44.82,0.669806125,0.141560396
44.83,0.278266062,0.320237899
44.84,0.341255784,0.654747953
44.85,0.91889301,0.741306668
44.86,0.417978131,0.705531377
44.87,0.345847401,0.998680618
44.88,0.599205129,0.949261333
44.89,0.36594532,0.529862509
44.9,0.985638989,0.21285822
44.91,0.568161409,0.765019461
44.92,0.921814605,0.413848943
44.93,0.607003882,0.796938904
44.94,0.684006811,0.808157565
44.95,0.359537686,0.051011685
44.96,0.553636087,0.584537733
44.97,0.418462803,0.303219869
44.98,0.730189886,0.078016519
44.99,0.912712236,0.407166311
45,0.226473459,0.024365492
45.01,0.607198546,0.999310993
45.02,0.154795613,0.963956741
45.03,0.87221917,0.809053246
45.04,0.954691791,0.497646704
45.05,0.411056434,0.40715278
45.06,0.590721324,0.220109021
45.07,0.689279975,0.976078064
45.08,0.01316681,0.712966495
45.09,0.921347039,0.222510771
45.1,0.480207065,0.568153797
45.11,0.816711001,0.460439498
45.12,0.884209238,0.684160176
45.13,0.715262989,0.426892157
45.14,0.17948527,0.254280246
45.15,0.769821515,0.74615561
45.16,0.538949798,0.442162789
45.17,0.434522421,0.906468325
45.18,0.473665332,0.085675614
45.19,0.363517453,0.457966429
45.2,0.394018437,0.841139055
45.21,0.784167449,0.26155428
45.22,0.959719594,0.749710028
45.23,0.079013881,0.248253265
45.24,0.225552964,0.117517328
45.25,0.576925174,0.053424216
45.26,0.902924358,0.986146695
45.27,0.047705063,0.043981832
45.28,0.34067536,0.976224302
45.29,0.675901559,0.734040216
45.3,0.952157993,0.53176748
45.31,0.188804341,0.379871505
45.32,0.019981918,0.782300418
45.33,0.191476725,0.980091051
45.34,0.889574479,0.25133722
45.35,0.958506421,0.927978861
45.36,0.589680466,0.909864851
45.37,0.982936998,0.622262512
45.38,0.827175975,0.809850123
45.39,0.190541979,0.791179997
45.4,0.261423207,0.266347369
45.41,0.130223888,0.81986446
45.42,0.740988191,0.165157894
45.43,0.760167005,0.175471822
45.44,0.379834605,0.835352454
45.45,0.838385252,0.167892633
45.46,0.79560625,0.232323479
45.47,0.16146524,0.235194321
45.48,0.142453146,0.340582292
45.49,0.527197224,0.505164667
45.5,0.249355625,0.645571697
45.51,0.935660188,0.978395854
45.52,0.149817391,0.346869127
45.53,0.148785045,0.201912427
45.54,0.339569472,0.880385025
45.55,0.574505297,0.400155056
45.56,0.451306705,0.691741062
45.57,0.46620768,0.625649238
45.58,0.028297382,0.46437243
45.59,0.962849875,0.167027118
45.6,0.554887522,0.977658556
45.61,0.961739104,0.113638588
45.62,0.727577057,0.338653227
45.63,0.022281714,0.562306479
45.64,0.703297081,0.780544595
45.65,0.204628728,0.331520509
45.66,0.937357521,0.087693669
45.67,0.189527416,0.0940161
45.68,0.344974665,0.307471016
45.69,0.402244214,0.442285848
45.7,0.057047607,0.519319996
45.71,0.427258022,0.160320707
45.72,0.162076213,0.420921639
45.73,0.953800341,0.327401851
45.74,0.101671008,0.557947208
45.75,0.195842113,0.910135078
45.76,0.494234342,0.563424521
45.77,0.007243853,0.406651274
45.78,0.316662639,0.584231026
45.79,0.906126241,0.24831495
45.8,0.309247115,0.931504707
45.81,0.798573099,0.048606346
45.82,0.052975171,0.202361808
45.83,0.852849327,0.635009905
45.84,0.013413336,0.737633728
45.85,0.124403693,0.206857427
45.86,0.311627931,0.784500191
45.87,0.182950554,0.099372697
45.88,0.582429609,0.357173585
45.89,0.977246948,0.787715772
45.9,0.684288032,0.713703309
45.91,0.657119438,0.025701331
45.92,0.812564762,0.008939551
45.93,0.041116838,0.594112831
45.94,0.406906129,0.441991848
45.95,0.507138811,0.784828407
45.96,0.727428682,0.486921841
45.97,0.278733901,0.686413732
45.98,0.542639702,0.787175692
45.99,0.297384223,0.122534739
46,0.598670472,0.61213888
46.01,0.494380069,0.080621629
46.02,0.195054279,0.958615869
46.03,0.896831058,0.588484098
46.04,0.757130052,0.466731443
46.05,0.379982909,0.383243124
46.06,0.588202815,0.795756421
46.07,0.083712801,0.562918766
46.08,0.510784371,0.481802952
46.09,0.178970926,0.955931584
46.1,0.772251617,0.177710846
46.11,0.245770175,0.238331013
46.12,0.436364026,0.357156464
46.13,0.24106687,0.449815314
46.14,0.02963974,0.869034247
46.15,0.520831961,0.593361013
46.16,0.073569599,0.173765394
46.17,0.276913868,0.531035559
46.18,0.145620566,0.411084368
46.19,0.112320323,0.087267327
46.2,0.692837742,0.917261976
46.21,0.391086563,0.238162191
46.22,0.971663932,0.525105289
46.23,0.436854617,0.975612809
46.24,0.723786748,0.470346836
46.25,0.736695882,0.266061288
46.26,0.248350591,0.463523811
46.27,0.27927493,0.796559829
46.28,0.742229477,0.368785598
46.29,0.485083005,0.397234643
46.3,0.661860254,0.778793699
46.31,0.852020682,0.205130288
46.32,0.081013836,0.354924496
46.33,0.160190733,0.679090929
46.34,0.131123887,0.564372271
46.35,0.781208763,0.409260067
46.36,0.562406176,0.735996709
46.37,0.202344269,0.955410167
46.38,0.413127315,0.672626514
46.39,0.40408373,0.684976972
46.4,0.381179388,0.1268987
46.41,0.422450074,0.701459012
46.42,0.275322982,0.711772502
46.43,0.13146115,0.923678333
46.44,0.359833009,0.193367371
46.45,0.60171373,0.570784479
46.46,0.187349699,0.573253724
46.47,0.612471848,0.953564069
46.48,0.113701048,0.334996973
46.49,0.365103488,0.492782141
46.5,0.332148866,0.05953256
46.51,0.521628099,0.604125673
46.52,0.946406434,0.758810038
46.53,0.521846026,0.099644709
46.54,0.041449521,0.048928704
46.55,0.425826838,0.462243434
46.56,0.355696822,0.242415362
46.57,0.818919754,0.217278749
46.58,0.208173901,0.605157462
46.59,0.029547577,0.069382602
46.6,0.816687354,0.467969248
46.61,0.740043413,0.806524326
46.62,0.158665982,0.626212257
46.63,0.359462741,0.190907715
46.64,0.994643256,0.677762928
46.65,0.45619059,0.270211299
46.66,0.993690593,0.890729184
46.67,0.219272139,0.135356658
46.68,0.749151029,0.489344235
46.69,0.944253733,0.829194437
46.7,0.323071474,0.421356172
46.71,0.29821366,0.656184295
46.72,0.752203407,0.80884777
46.73,0.211586547,0.962121459
46.74,0.657204495,0.649298005
46.75,0.801208347,0.94383152
46.76,0.012999114,0.623224896
46.77,0.070665043,0.063726905
46.78,0.626314086,0.237457115
46.79,0.544942045,0.471591351
46.8,0.812082823,0.021751462
46.81,0.177983262,0.027364673
46.82,0.077713598,0.118672186
46.83,0.994728932,0.545859457
46.84,0.710443002,0.029571963
46.85,0.781206266,0.365463428
46.86,0.546893992,0.103073582
46.87,0.760661477,0.744470191
46.88,0.302286874,0.923142933
46.89,0.815476033,0.399505236
46.9,0.55826396,0.805732078
46.91,0.716522828,0.88974315
46.92,0.962792702,0.846100443
46.93,0.67341765,0.637424103
46.94,0.34736003,0.385792811
46.95,0.926304922,0.440566581
46.96,0.46896848,0.230512148
46.97,0.755937033,0.552211915
46.98,0.825209254,0.218573054
46.99,0.917738081,0.810564667
47,0.348935428,0.190228062
47.01,0.059809282,0.198187772
47.02,0.609394669,0.645232147
47.03,0.607398293,0.073551801
47.04,0.815377907,0.993254657
47.05,0.701444335,0.921930354
47.06,0.476840078,0.299547908
47.07,0.899260764,0.219944554
47.08,0.001680534,0.070354583
47.09,0.912059195,0.182825488
47.1,0.328779008,0.800033358
47.11,0.183998734,0.568444169
47.12,0.324833444,0.463765233
47.13,0.400893693,0.718590943
47.14,0.478505201,0.699717473
47.15,0.741813608,0.761675332
47.16,0.487088628,0.362623193
47.17,0.648683837,0.746551187
47.18,0.03034242,0.28374098
47.19,0.909460946,0.078108613
47.2,0.097336949,0.796922419
47.21,0.492462142,0.31082042
47.22,0.456876362,0.04639799
47.23,0.19310729,0.791979782
47.24,0.9356265,0.055668956
47.25,0.382422788,0.420493831
47.26,0.948543579,0.08841173
47.27,0.133074553,0.365898344
47.28,0.771265711,0.908269168
47.29,0.746477299,0.957567164
47.3,0.385782355,0.434369118
47.31,0.616759704,0.758462733
47.32,0.495759023,0.467831362
47.33,0.150021544,0.586506029
47.34,0.984543878,0.40785454
47.35,0.055431784,0.159702011
47.36,0.234713657,0.427858129
47.37,0.85170204,0.564552298
47.38,0.893095073,0.783746141
47.39,0.546171779,0.149379785
47.4,0.403550447,0.664406521
47.41,0.117907926,0.324204327
47.42,0.541360554,0.009500784
47.43,0.816418416,0.24105124
47.44,0.311001051,0.658213185
47.45,0.061411541,0.94940894
47.46,0.78746398,0.11324387
47.47,0.234563964,0.036843808
47.48,0.372079411,0.13632591
47.49,0.179103595,0.610320651
47.5,0.393246056,0.896246181
47.51,0.029857789,0.248558751
47.52,0.608842098,0.8293337
47.53,0.643533985,0.776101102
47.54,0.154616579,0.536739762
47.55,0.270441517,0.512167605
47.56,0.057173117,0.860562741
47.57,0.936727987,0.149047363
47.58,0.025801929,0.128762455
47.59,0.978137966,0.590123238
47.6,0.897863492,0.590424138
47.61,0.341193518,0.107960856
47.62,0.592321972,0.02472002
47.63,0.10438249,0.727822656
47.64,0.56976287,0.399172659
47.65,0.547904297,0.620845737
47.66,0.378306334,0.720916556
47.67,0.634084067,0.222532442
47.68,0.8506457,0.535095084
47.69,0.678234597,0.494192838
47.7,0.32183749,0.694524385
47.71,0.155777256,0.805820406
47.72,0.121154369,0.778266501
47.73,0.309543988,0.717869788
47.74,0.514584395,0.816122542
47.75,0.072394379,0.502228462
47.76,0.781517098,0.571188877
47.77,0.723273386,0.773868832
47.78,0.184365996,0.496335986
47.79,0.72748238,0.841886277
47.8,0.2642227,0.333532478
47.81,0.689433956,0.354977139
47.82,0.37868377,0.390187978
47.83,0.873794684,0.619040088
47.84,0.281502299,0.591812413
47.85,0.727306164,0.61622262
47.86,0.340074452,0.709664869
47.87,0.077056262,0.133050544
47.88,0.539731655,0.68249262
47.89,0.264271867,0.467241104
47.9,0.034105011,0.630306376
47.91,0.407360093,0.73001487
47.92,0.332078557,0.200740525
47.93,0.871503105,0.828334789
47.94,0.758439066,0.337195087
47.95,0.59545902,0.362453479
47.96,0.666668402,0.139885113
47.97,0.077975464,0.673656756
47.98,0.257587267,0.391053258
47.99,0.109293759,0.021579131
48,0.993282926,0.65829513
48.01,0.53585821,0.172645501
48.02,0.410367869,0.732807816
48.03,0.640597557,0.072113367
48.04,0.255864627,0.291308884
48.05,0.187471264,0.237357392
48.06,0.349660748,0.607789743
48.07,0.403159397,0.140112899
48.08,0.044701849,0.002639025
48.09,0.670925554,0.579136327
48.1,0.715373017,0.156774822
48.11,0.263822502,0.423635071
48.12,0.001747575,0.607625343
48.13,0.434722902,0.031211829
48.14,0.583156675,0.429965538
48.15,0.570650044,0.879687199
48.16,0.14454647,0.59638124
48.17,0.475604943,0.258439819
48.18,0.029207275,0.537354265
48.19,0.900659807,0.501728897
48.2,0.074577854,0.285273164
48.21,0.389999608,0.763174825
48.22,0.001212748,0.409162533
48.23,0.237832127,0.371737951
48.24,0.286876447,0.205296737
48.25,0.868454832,0.419848016
48.26,0.893378494,0.572675109
48.27,0.258425687,0.333681606
48.28,0.008496228,0.530134789
48.29,0.780849135,0.17186598
48.3,0.790019994,0.730610598
48.31,0.054067809,0.262470731
48.32,0.537225769,0.446269953
48.33,0.669576155,0.161617521
48.34,0.024931018,0.704466396
48.35,0.79438987,0.682951991
48.36,0.502973708,0.008804918
48.37,0.04447471,0.944079692
48.38,0.661345317,0.852353676
48.39,0.505012045,0.825734704
48.4,0.806631215,0.909252367
48.41,0.704591965,0.999264516
48.42,0.82401009,0.579862088
48.43,0.397410883,0.734990697
48.44,0.671121697,0.290774834
48.45,0.035725633,0.942124559
48.46,0.848648594,0.951157017
48.47,0.140683942,0.991779038
48.48,0.130107117,0.059377241
48.49,0.893542428,0.287177602
48.5,0.220019491,0.845948007
48.51,0.811554637,0.708305545
48.52,0.144314369,0.133306086
48.53,0.363539226,0.390020041
48.54,0.763708036,0.537817179
48.55,0.472077488,0.286332517
48.56,0.601025338,0.441689502
48.57,0.103003856,0.273775794
48.58,0.266999985,0.763947973
48.59,0.108427676,0.053717512
48.6,0.158071121,0.510637495
48.61,0.201556766,0.500901168
48.62,0.993265871,0.148562973
48.63,0.241471917,0.560311264
48.64,0.328221063,0.718575082
48.65,0.344781585,0.249155077
48.66,0.483296814,0.329509772
48.67,0.147506331,0.965638224
48.68,0.899370042,0.998120339
48.69,0.727187593,0.398870669
48.7,0.485984055,0.91685811
48.71,0.011752248,0.791764042
48.72,0.300671197,0.289877034
48.73,0.996832354,0.156962924
48.74,0.237443674,0.656455239
48.75,0.584923179,0.81606358
48.76,0.76422024,0.50738172
48.77,0.94149524,0.101436643
48.78,0.291141769,0.964796915
48.79,0.840559843,0.58162619
48.8,0.490927082,0.374034181
48.81,0.926832367,0.159789084
48.82,0.439633914,0.089200819
48.83,0.206865155,0.597568806
48.84,0.231618863,0.145133654
48.85,0.639490828,0.785399661
48.86,0.448078438,0.781309317
48.87,0.959211662,0.541686435
48.88,0.138030459,0.223820564
48.89,0.969037496,0.366430827
48.9,0.844853223,0.869681207
48.91,0.396564225,0.898678253
48.92,0.214307484,0.849142161
48.93,0.841380364,0.066021457
48.94,0.570192415,0.092212334
48.95,0.042380162,0.453551242
48.96,0.719032466,0.712504524
48.97,0.146088232,0.696345359
48.98,0.365866431,0.914383243
48.99,0.691709201,0.963396239
49,0.901427214,0.78516827
49.01,0.069403701,0.742510403
49.02,0.664304659,0.115196177
49.03,0.875058107,0.870304504
49.04,0.514853992,0.972891588
49.05,0.091901971,0.469233382
49.06,0.649261043,0.404802787
49.07,0.773073305,0.304809131
49.08,0.117354789,0.568594737
49.09,0.067487113,0.493588201
49.1,0.264264957,0.974618222
49.11,0.672180536,0.712708391
49.12,0.233663466,0.941209576
49.13,0.639728027,0.024429191
49.14,0.684063424,0.03791205
49.15,0.912830903,0.294935099
49.16,0.973689474,0.973625227
49.17,0.10410024,0.111519164
49.18,0.183122387,0.652968409
49.19,0.798890826,0.595426308
49.2,0.253341849,0.303806
49.21,0.460512159,0.93367016
49.22,0.274040299,0.341386117
49.23,0.3045357,0.182678397
49.24,0.141255059,0.50344307
49.25,0.421511822,0.49688771
49.26,0.264734578,0.589669922
49.27,0.73485951,0.376419798
49.28,0.299902242,0.710857914
49.29,0.532497929,0.245068959
49.3,0.712357124,0.143055992
49.31,0.832882089,0.680042502
49.32,0.901880945,0.280748565
49.33,0.537809863,0.146136476
49.34,0.242567226,0.226761933
49.35,0.467252994,0.778736261
49.36,0.013015472,0.212447732
49.37,0.292921301,0.889996931
49.38,0.183496232,0.808154153
49.39,0.045286139,0.191705777
49.4,0.027413878,0.609491621
49.41,0.012019976,0.653603927
49.42,0.31072281,0.18832686
49.43,0.763721681,0.910786947
49.44,0.830618623,0.836128269
49.45,0.201172322,0.451864611
49.46,0.558746543,0.289622594
49.47,0.34680848,0.577274699
49.48,0.578527257,0.486087175
49.49,0.342476971,0.172306764
49.5,0.217246576,0.882607953
49.51,0.611957508,0.338032167
49.52,0.030874663,0.358114738
49.53,0.931623976,0.429172342
49.54,0.201100468,0.750663222
49.55,0.554644785,0.628920463
49.56,0.221574383,0.880717155
49.57,0.811379056,0.182975778
49.58,0.246922546,0.038570315
49.59,0.18436346,0.055674146
49.6,0.931968672,0.95840894
49.61,0.187214378,0.263076271
49.62,0.338056542,0.101188014
49.63,0.900666261,0.522682082
49.64,0.465670366,0.37989215
49.65,0.631290369,0.449160359
49.66,0.995858256,0.931597727
49.67,0.538487766,0.829201439
49.68,0.819660316,0.107259362
49.69,0.186240046,0.61283654
49.7,0.632442491,0.35722975
49.71,0.148763475,0.711624857
49.72,0.008382936,0.30722351
49.73,0.408983156,0.291185804
49.74,0.245409052,0.023341011
49.75,0.98019585,0.748385839
49.76,0.510120776,0.121150503
49.77,0.0719229,0.516094501
49.78,0.635347787,0.90750731
49.79,0.126539994,0.736188511
49.8,0.842865441,0.302145194
